user_id,city,age
35635,г. Стерлитамак,51
35636,ст. Двинской,40
35637,г. Касимов,27
35638,ст. Обоянь,46
35639,п. Охотск,31
35640,с. Асбест,34
35641,д. Белореченск,53
35642,г. Приморско-Ахтарск,30
35643,д. Подольск,56
35644,г. Белорецк,58
35645,п. Бавлы,41
35646,г. Нерчинск,33
35647,п. Томск,56
35648,к. Усолье Сибирское,51
35649,клх Нижнеудинск,55
35650,п. Нефтегорск (Самар.),29
35651,г. Краснотурьинск,42
35652,клх Мураши,46
35653,г. Невельск,53
35654,с. Снежинск,43
35655,к. Кандалакша,53
35656,к. Шилка,48
35657,с. Апатиты,62
35658,с. Павловский Посад,64
35659,к. Пушкин,61
35660,ст. Рыльск,54
35661,п. Ивдель,20
35662,клх Ребриха,64
35663,ст. Химки,61
35664,к. Назрань,62
35665,к. Нальчик,46
35666,д. Агинское (Забайк.),22
35667,клх Аршан (Бурят.),34
35668,ст. Тихвин,38
35669,г. Лянтор,33
35670,ст. Усть-Катав,46
35671,п. Темрюк,33
35672,к. Нижнекамск,28
35673,с. Адлер,62
35674,к. Иваново,32
35675,д. Шатки,53
35676,к. Кыштым,19
35677,п. Малая Вишера,57
35678,д. Сызрань,55
35679,к. Троицк (Моск.),35
35680,д. Южноуральск,58
35681,к. Мончегорск,58
35682,д. Сызрань,58
35683,п. Витим,64
35684,д. Онега,62
35685,к. Уфа,62
35686,г. Кизилюрт,65
35687,к. Жиганск,37
35688,г. Хоста,36
35689,п. Сладково,60
35690,п. Шахты,43
35691,г. Жигулевск,45
35692,с. Кизел,21
35693,г. Кулу,62
35694,д. Оренбург,41
35695,д. Октябрьский (Башк.),22
35696,д. Бузулук,50
35697,ст. Усть-Ишим,55
35698,п. Карпинск,22
35699,д. Буденновск,30
35700,г. Кузнецк,25
35701,с. Норильск,27
35702,с. Пинега,52
35703,г. Далматово,42
35704,д. Забайкальск,63
35705,г. Саратов,25
35706,д. Тавда,42
35707,г. Снежинск,33
35708,д. Аша,42
35709,п. Каменномостский,47
35710,к. Кисловодск,23
35711,д. Кижи,30
35712,д. Мирный,60
35713,с. Прохладный,18
35714,п. Кашхатау,20
35715,ст. Владивосток,28
35716,клх Кисловодск,18
35717,г. Красноуральск,44
35718,с. Пятигорск,42
35719,к. Орехово-Зуево,24
35720,клх Сунтар,60
35721,клх Кузнецк,55
35722,ст. Оленек,52
35723,к. Майкоп,20
35724,с. Кабанск,46
35725,ст. Кызыл,24
35726,д. Камышин,36
35727,п. Шатой,29
35728,клх Вендинга,44
35729,г. Бугуруслан,62
35730,п. Малоярославец,60
35731,к. Камень-на-Оби,44
35732,с. Кедровый,64
35733,к. Муравленко,47
35734,д. Ангарск,42
35735,клх Шаховская,33
35736,ст. Оха,55
35737,с. Сусуман,36
35738,п. Рубцовск,20
35739,клх Кудымкар,64
35740,ст. Сасово,64
35741,д. Пушкинские Горы,38
35742,с. Гдов,56
35743,к. Нефтекамск,56
35744,п. Шереметьево,32
35745,д. Аргаяш,41
35746,г. Амдерма,19
35747,п. Яр-Сале,22
35748,к. Ардон,30
35749,ст. Сеймчан,32
35750,п. Саянск,18
35751,д. Абакан,37
35752,п. Мончегорск,44
35753,ст. Юрьев-Польский,32
35754,клх Воскресенск,59
35755,клх Завьялиха,22
35756,клх Тотьма,53
35757,п. Минеральные Воды,61
35758,д. Братск,40
35759,к. Пушкинские Горы,62
35760,г. Тамбей,57
35761,д. Дубна,38
35762,п. Урай,33
35763,клх Балашиха,62
35764,г. Курумкан,19
35765,д. Алексин,41
35766,с. Агинское (Забайк.),38
35767,с. Соловки,54
35768,ст. Курганинск,62
35769,с. Камышин,36
35770,к. Черняховск,61
35771,с. Бронницы,48
35772,п. Котельнич,22
35773,п. Кырен,49
35774,ст. Усть-Кут,24
35775,с. Яхрома,29
35776,с. Шелехов,43
35777,д. Снежинск,21
35778,п. Курган,29
35779,г. Тында,35
35780,ст. Кяхта,50
35781,клх Ноглики,42
35782,ст. Кизилюрт,53
35783,к. Черусти,32
35784,г. Бронницы,30
35785,д. Надым,49
35786,г. Валаам,25
35787,ст. Омск,62
35788,к. Находка,35
35789,ст. Псков,50
35790,п. Тутаев,49
35791,клх Чайковский,19
35792,клх Горячий Ключ,27
35793,к. Оленек,32
35794,д. Ивдель,62
35795,д. Адыгейск,31
35796,г. Морозовск,65
35797,ст. Новороссийск,29
35798,п. Архыз,35
35799,д. Воскресенск,47
35800,п. Кандалакша,43
35801,с. Балашиха,34
35802,с. Баксан,27
35803,п. Кисловодск,50
35804,п. Мытищи,22
35805,д. Новый Уренгой,26
35806,с. Ессентуки,44
35807,клх Шилка,50
35808,к. Саратов,57
35809,с. Старый Оскол,33
35810,ст. Нижневартовск,56
35811,д. Шатура,63
35812,с. Лысьва,38
35813,ст. Россошь,29
35814,к. Выборг,49
35815,к. Смирных,33
35816,клх Братск,43
35817,к. Новая Игирма,43
35818,ст. Шатки,54
35819,с. Арзамас,56
35820,к. Троицко-Печорск,28
35821,г. Дагомыс,45
35822,ст. Кунгур,29
35823,с. Вилюйск,42
35824,клх Яшалта,22
35825,г. Енисейск,39
35826,к. Сосновый Бор,27
35827,п. Голицыно,22
35828,клх Шамары,39
35829,д. Камышин,26
35830,с. Ростов,38
35831,ст. Кировск (Мурм.),38
35832,ст. Магадан,59
35833,с. Серпухов,62
35834,клх Апшеронск,47
35835,д. Елец,20
35836,ст. Забайкальск,23
35837,ст. Котельнич,65
35838,д. Сальск,34
35839,д. Сасово,30
35840,д. Владикавказ,42
35841,д. Жиганск,55
35842,п. Архангельск,26
35843,клх Руза,63
35844,д. Верхотурье,65
35845,с. Оленегорск (Якут.),62
35846,д. Сосьва (Хант.),60
35847,д. Магас,65
35848,клх Воронеж,52
35849,ст. Луховицы,22
35850,ст. Кажим,46
35851,г. Меренга,45
35852,к. Ребриха,28
35853,к. Гаврилов-Ям,31
35854,г. Советский,50
35855,п. Лесной (Сверд.),26
35856,ст. Листвянка (Иркут.),35
35857,с. Всеволожск,58
35858,г. Магас,53
35859,к. Воркута,21
35860,к. Тында,51
35861,п. Чикола,64
35862,клх Кондопога,61
35863,д. Карабулак,65
35864,г. Александровск,44
35865,д. Павловский Посад,20
35866,д. Баксан,34
35867,ст. Верхоянск,20
35868,д. Нарьян-Мар,51
35869,к. Апатиты,34
35870,г. Усть-Ишим,24
35871,д. Мостовской,32
35872,к. Шаховская,28
35873,г. Змеиногорск,19
35874,д. Елатьма,39
35875,с. Иваново,56
35876,г. Калевала,19
35877,д. Соловки,40
35878,к. Тихорецк,57
35879,п. Певек,29
35880,клх Онега,28
35881,клх Краснокамск,53
35882,клх Троицк (Моск.),21
35883,клх Усолье Сибирское,53
35884,ст. Омск,35
35885,к. Александров Гай,43
35886,д. Кировск (Мурм.),26
35887,п. Ведено,61
35888,клх Лазаревское,48
35889,г. Мезень,39
35890,к. Краснокамск,24
35891,с. Тура,24
35892,ст. Сковородино,35
35893,г. Псебай,23
35894,п. Когалым,32
35895,г. Магнитогорск,41
35896,с. Балтийск,18
35897,с. Иркутск,43
35898,г. Славгород,53
35899,г. Люберцы,48
35900,ст. Обнинск,43
35901,к. Кущевская,21
35902,к. Пенза,35
35903,г. Славянск-на-Кубани,62
35904,с. Меренга,48
35905,к. Ясный (Оренб.),40
35906,клх Великий Устюг,40
35907,к. Ревда (Сверд.),23
35908,к. Аргаяш,50
35909,к. Абакан,41
35910,г. Нарым,39
35911,п. Курган,19
35912,ст. Ардон,59
35913,п. Токма,41
35914,ст. Нефедова,35
35915,с. Усть-Джегута,35
35916,д. Онега,55
35917,ст. Саянск,59
35918,п. Уфа,38
35919,с. Ачинск,23
35920,г. Шумиха,22
35921,ст. Стрежевой,49
35922,к. Воткинск,24
35923,клх Казань,39
35924,д. Тамбов,27
35925,ст. Таганрог,23
35926,"г. Москва, МГУ",61
35927,п. Кижи,50
35928,ст. Певек,57
35929,с. Шереметьево,56
35930,п. Махачкала,19
35931,к. Сковородино,33
35932,г. Сухиничи,58
35933,ст. Артем,42
35934,д. Серов,33
35935,с. Ханты-Мансийск,52
35936,с. Тырныауз,53
35937,д. Кыштым,40
35938,г. Кимры,24
35939,клх Соликамск,40
35940,клх Элиста,30
35941,ст. Ребриха,31
35942,ст. Мокшан,64
35943,клх Ревда (Сверд.),48
35944,ст. Беломорск,46
35945,клх Дербент,18
35946,клх Щелково,37
35947,д. Стрежевой,41
35948,д. Нефтегорск (Самар.),43
35949,с. Лодейное Поле,30
35950,г. Забайкальск,35
35951,г. Малая Вишера,61
35952,клх Беломорск,25
35953,г. Ербогачен,18
35954,с. Озеры,62
35955,к. Сковородино,20
35956,к. Октябрьское (Челяб.),34
35957,г. Можайск,57
35958,ст. Ухта,53
35959,к. Карталы,29
35960,п. Сызрань,36
35961,с. Орск,50
35962,ст. Гудермес,64
35963,клх Раменское,48
35964,с. Белоярский,23
35965,к. Мураши,46
35966,д. Луховицы,50
35967,с. Орел,18
35968,д. Павловский Посад,53
35969,с. Шерегеш,27
35970,г. Тура,18
35971,с. Ухта,20
35972,к. Кяхта,50
35973,д. Шатура,54
35974,д. Кузнецк,43
35975,ст. Ессентуки,55
35976,клх Курильск,26
35977,п. Цимлянск,53
35978,к. Оса,20
35979,д. Верхний Уфалей,18
35980,клх Истра,55
35981,д. Уфа,32
35982,клх Городовиковск,18
35983,клх Зеленоград,36
35984,г. Апшеронск,21
35985,к. Тайшет,19
35986,клх Волоколамск,57
35987,г. Амдерма,65
35988,ст. Александровск-Сахалинский,38
35989,п. Тарко-Сале,22
35990,клх Мытищи,30
35991,ст. Кош-Агач,37
35992,ст. Хужир,46
35993,клх Новый Уренгой,20
35994,клх Смирных,38
35995,ст. Красногорск (Моск.),59
35996,д. Якутск,26
35997,д. Шатки,51
35998,с. Иркутск,58
35999,ст. Саранск,60
36000,ст. Новороссийка,45
36001,к. Гремячинск (Перм.),41
36002,к. Шерегеш,22
36003,д. Тымовское,32
36004,клх Новороссийск,62
36005,г. Кущевская,22
36006,г. Калуга,26
36007,д. Оха,46
36008,с. Малгобек,30
36009,п. Поярково,58
36010,д. Серов,28
36011,ст. Оренбург,39
36012,д. Ноглики,21
36013,г. Ряжск,40
36014,ст. Лотошино,61
36015,с. Кырен,29
36016,п. Магас,36
36017,клх Мурманск,51
36018,клх Ельня,39
36019,с. Усть-Катав,61
36020,с. Дубна,49
36021,ст. Сунтар,41
36022,клх Воскресенск,43
36023,п. Пенза,22
36024,ст. Губкин,19
36025,клх Иваново,33
36026,к. Белореченск,62
36027,г. Буденновск,28
36028,г. Моздок,45
36029,г. Корсаков,52
36030,п. Мытищи,56
36031,к. Зеленоград,62
36032,г. Шадринск,63
36033,с. Оленек,55
36034,с. Нижнеудинск,40
36035,г. Воскресенск,59
36036,ст. Печора,50
36037,к. Новгород Великий,56
36038,г. Брянск,62
36039,к. Владивосток,33
36040,п. Салехард,27
36041,с. Алагир,30
36042,ст. Гусь-Хрустальный,39
36043,к. Любань,51
36044,п. Озеры,42
36045,клх Боровск,21
36046,д. Балашов,63
36047,с. Тулпан,41
36048,ст. Петушки,52
36049,клх Яхрома,61
36050,п. Приморско-Ахтарск,64
36051,с. Павловская,23
36052,клх Тымовское,60
36053,г. Барнаул,20
36054,г. Златоуст,39
36055,п. Находка,27
36056,с. Шенкурск,25
36057,п. Чикола,18
36058,с. Пушкино (Моск.),28
36059,д. Мураши,44
36060,д. Нижневартовск,41
36061,клх Смирных,53
36062,к. Горно-Алтайск,31
36063,с. Челябинск,42
36064,г. Шадринск,65
36065,ст. Мезень,53
36066,г. Ялуторовск,18
36067,д. Пышма,20
36068,к. Сосьва (Хант.),28
36069,с. Оймякон,58
36070,д. Нижнеудинск,50
36071,п. Горно-Алтайск,31
36072,к. Бугульма,58
36073,к. Верхний Тагил,26
36074,с. Северобайкальск,57
36075,г. Мирный,19
36076,к. Луга,59
36077,д. Шадринск,37
36078,п. Камышлов,42
36079,к. Кандалакша,57
36080,клх Южноуральск,56
36081,д. Абакан,63
36082,д. Инта,18
36083,п. Усть-Баргузин,58
36084,г. Калязин,50
36085,клх Вилюйск,45
36086,с. Чайковский,47
36087,с. Усмань,36
36088,с. Красновишерск,45
36089,п. Великий Устюг,28
36090,п. Снежинск,65
36091,к. Троицк (Челяб.),46
36092,ст. Выборг,25
36093,ст. Нарткала,25
36094,д. Ербогачен,54
36095,с. Липецк,61
36096,с. Наро-Фоминск,43
36097,д. Лабинск,22
36098,клх Липецк,62
36099,д. Ступино,62
36100,г. Нижний Новгород,60
36101,с. Можга,39
36102,г. Усть-Кут,27
36103,клх Баргузин,24
36104,п. Бреды,20
36105,ст. Королев,44
36106,к. Игнашино,50
36107,к. Богучар,53
36108,клх Кизилюрт,62
36109,с. Сорочинск,46
36110,г. Верхоянск,31
36111,п. Домодедово,47
36112,д. Усть-Илимск,55
36113,ст. Белогорск (Амур.),56
36114,к. Подольск,30
36115,п. Нефтеюганск,23
36116,п. Борзя,56
36117,п. Курчатов,43
36118,п. Ялуторовск,34
36119,ст. Северо-Курильск,24
36120,с. Серебряные Пруды,41
36121,д. Лабытнанги,22
36122,д. Королев,61
36123,с. Фатеж,39
36124,д. Торжок,63
36125,к. Шамары,32
36126,клх Грозный,31
36127,с. Мценск,47
36128,к. Тикси,51
36129,клх Челябинск,30
36130,ст. Онега,20
36131,с. Рубцовск,36
36132,п. Макушино,57
36133,п. Яшкуль,27
36134,д. Куртамыш,45
36135,п. Кемерово,65
36136,д. Белокуриха,26
36137,п. Териберка,31
36138,г. Сусуман,33
36139,ст. Самара,34
36140,с. Асино,55
36141,с. Шахты,20
36142,д. Тайшет,50
36143,клх Гремячинск (Перм.),59
36144,п. Александров,29
36145,с. Когалым,25
36146,с. Билибино,44
36147,г. Ступино,45
36148,клх Кириши,46
36149,клх Калининград,19
36150,ст. Вуктыл,47
36151,г. Пушкинские Горы,64
36152,с. Миллерово,57
36153,к. Северодвинск,31
36154,ст. Александров Гай,55
36155,ст. Жигулевск,56
36156,г. Красногорск (Моск.),46
36157,д. Иркутск,59
36158,к. Новороссийка,49
36159,г. Нарым,50
36160,с. Горно-Алтайск,62
36161,ст. Карабулак,33
36162,клх Северо-Курильск,48
36163,ст. Камышлов,47
36164,клх Тосно,40
36165,клх Шереметьево,22
36166,к. Кетченеры,55
36167,с. Лабытнанги,20
36168,с. Казань,47
36169,д. Снежногорск (Мурм.),18
36170,д. Алексин,22
36171,д. Катав-Ивановск,49
36172,п. Иваново,49
36173,к. Жуковский,48
36174,п. Обнинск,44
36175,с. Прохладный,61
36176,ст. Набережные Челны,44
36177,с. Киржач,30
36178,г. Яшкуль,60
36179,п. Великие Луки,53
36180,п. Сунтар,57
36181,клх Курильск,50
36182,клх Рязань,47
36183,г. Светлогорск (Калин.),20
36184,п. Владивосток,58
36185,г. Колпашево,49
36186,п. Калининград,23
36187,с. Морозовск,43
36188,ст. Раменское,39
36189,ст. Южно-Сахалинск,39
36190,п. Октябрьское (Хант.),24
36191,г. Переславль-Залесский,45
36192,г. Зеленоград,63
36193,с. Глазов,59
36194,клх Усмань,54
36195,г. Кудымкар,26
36196,ст. Кимры,35
36197,д. Шатки,18
36198,ст. Качканар,29
36199,с. Ивдель,38
36200,п. Агинское (Забайк.),20
36201,г. Курган,21
36202,г. Гаврилов-Ям,36
36203,с. Борзя,24
36204,г. Юровск,53
36205,ст. Брянск,65
36206,п. Чита,42
36207,г. Макаров,45
36208,клх Кизилюрт,58
36209,к. Красная Поляна,32
36210,г. Железногорск(Курск.),31
36211,п. Североморск,57
36212,п. Кущевская,33
36213,ст. Тайшет,53
36214,ст. Вилюйск,28
36215,с. Тырныауз,38
36216,п. Чегем,51
36217,г. Петрозаводск,21
36218,с. Находка,51
36219,клх Королев,61
36220,г. Териберка,24
36221,п. Холмогоры,54
36222,д. Рубцовск,48
36223,г. Кузнецк,50
36224,с. Холмск,58
36225,п. Томпа,46
36226,к. Байкальск,43
36227,к. Рязань,56
36228,п. Джубга,50
36229,д. Эльтон,22
36230,ст. Черский,42
36231,с. Челюскин,49
36232,клх Сибай,29
36233,ст. Тулпан,23
36234,п. Кострома,27
36235,к. Луховицы,60
36236,п. Октябрьское (Челяб.),53
36237,клх Челюскин,25
36238,ст. Красная Поляна,63
36239,клх Минеральные Воды,32
36240,клх Дудинка,19
36241,с. Холмогоры,32
36242,к. Добрянка,47
36243,ст. Агинское (Забайк.),24
36244,ст. Новомосковск,50
36245,с. Диксон,45
36246,г. Кировск (Ленин.),39
36247,к. Юрьев-Польский,37
36248,к. Южно-Курильск,48
36249,клх Старая Русса,62
36250,д. Томпа,65
36251,г. Новгород Великий,58
36252,п. Соболево,38
36253,д. Мелеуз,38
36254,клх Йошкар-Ола,45
36255,с. Билибино,26
36256,д. Ербогачен,54
36257,ст. Соль-Илецк,54
36258,ст. Инта,32
36259,д. Петрозаводск,39
36260,д. Йошкар-Ола,36
36261,г. Бавлы,55
36262,д. Майкоп,43
36263,п. Кетченеры,64
36264,д. Углегорск,44
36265,г. Алапаевск,21
36266,к. Ковров,24
36267,к. Радужный,62
36268,с. Шенкурск,64
36269,клх Цимлянск,63
36270,п. Рязань,21
36271,п. Псебай,45
36272,п. Луга,40
36273,клх Кяхта,34
36274,к. Серебряные Пруды,52
36275,к. Уфа,18
36276,к. Североморск,55
36277,с. Кемерово,58
36278,п. Ульяновск,57
36279,г. Цимлянск,31
36280,с. Лесной (Сверд.),54
36281,клх Дагомыс,61
36282,клх Колпашево,63
36283,с. Аргаяш,18
36284,с. Каменск-Уральский,38
36285,клх Хабаровск,38
36286,с. Забайкальск,22
36287,клх Геленджик,35
36288,п. Усть-Джегута,49
36289,д. Истра,40
36290,п. Амурск,56
36291,клх Витим,60
36292,п. Верхотурье,44
36293,ст. Горно-Алтайск,55
36294,п. Урюпинск,51
36295,д. Котлас,50
36296,клх Лотошино,35
36297,клх Сосновый Бор,50
36298,с. Эльтон,43
36299,п. Урюпинск,24
36300,с. Когалым,52
36301,г. Красноярск,45
36302,с. Хасавюрт,23
36303,д. Шатура,30
36304,клх Мокшан,54
36305,д. Шаховская,26
36306,клх Осташков,65
36307,клх Сургут (Хант.),28
36308,д. Волхов,32
36309,к. Ухта,48
36310,к. Валдай,49
36311,ст. Сунтар,65
36312,клх Уссурийск,22
36313,с. Кирово-Чепецк,29
36314,к. Иркутск,60
36315,с. Елец,57
36316,ст. Чусовой,48
36317,с. Соболево,65
36318,клх Голицыно,59
36319,к. Белоярский,21
36320,г. Саранск,63
36321,к. Аршан (Бурят.),37
36322,ст. Богучар,48
36323,п. Новочеркасск,41
36324,д. Ирбит,43
36325,г. Каменномостский,51
36326,г. Можайск,46
36327,к. Архангельск,38
36328,д. Белый Яр (Томск.),26
36329,клх Октябрьское (Челяб.),39
36330,с. Псебай,28
36331,к. Сальск,30
36332,с. Магас,24
36333,п. Мурманск,26
36334,клх Киржач,25
36335,г. Кировск (Мурм.),46
36336,к. Кингисепп,62
36337,клх Качканар,56
36338,п. Зеленоград,57
36339,клх Кинешма,23
36340,г. Амурск,22
36341,клх Стрежевой,43
36342,п. Юрюзань,58
36343,ст. Малоярославец,52
36344,п. Воркута,23
36345,ст. Оха,36
36346,"клх Москва, МГУ",29
36347,ст. Кандалакша,65
36348,ст. Юровск,53
36349,п. Новый Оскол,63
36350,п. Мончегорск,26
36351,г. Юрюзань,29
36352,ст. Королев,23
36353,клх Листвянка (Иркут.),37
36354,д. Усмань,51
36355,клх Жигулевск,62
36356,п. Новгород Великий,37
36357,ст. Плесецк,52
36358,к. Мостовской,38
36359,клх Салехард,56
36360,п. Чехов,45
36361,д. Тихвин,40
36362,д. Каргасок,30
36363,д. Назрань,46
36364,ст. Улан-Удэ,50
36365,г. Чехов,22
36366,г. Дагомыс,34
36367,к. Рыбинск,51
36368,к. Киржач,44
36369,клх Прохладный,62
36370,с. Юрьев-Польский,26
36371,г. Темрюк,55
36372,с. Кемерово,38
36373,д. Ульяновск,65
36374,ст. Якутск,61
36375,к. Магнитогорск,58
36376,с. Кущевская,59
36377,ст. Соликамск,57
36378,клх Слюдянка,48
36379,к. Терскол,19
36380,д. Надым,58
36381,п. Королев,32
36382,ст. Камышлов,24
36383,д. Печенга,38
36384,г. Урус-Мартан,19
36385,клх Белокуриха,43
36386,с. Гатчина,43
36387,с. Темрюк,53
36388,г. Кыштым,43
36389,с. Чусовой,62
36390,с. Старая Русса,43
36391,ст. Усть-Кулом,23
36392,п. Челюскин,18
36393,ст. Беслан,42
36394,п. Петухово,55
36395,п. Нижнекамск,20
36396,к. Воткинск,26
36397,клх Чокурдах,21
36398,г. Шелехов,39
36399,к. Нязепетровск,44
36400,д. Каспийск,19
36401,д. Ставрополь,34
36402,п. Уэлен,23
36403,д. Солнечногорск,57
36404,д. Терней,28
36405,к. Новая Игирма,58
36406,д. Карабудахкент,48
36407,г. Шенкурск,19
36408,с. Витим,33
36409,ст. Шерегеш,57
36410,д. Анапа,48
36411,д. Йошкар-Ола,46
36412,с. Билибино,35
36413,к. Холмогоры,43
36414,д. Славянск-на-Кубани,41
36415,к. Домбай,52
36416,ст. Соль-Илецк,34
36417,д. Яхрома,64
36418,с. Тикси,48
36419,клх Тарко-Сале,33
36420,п. Соль-Илецк,34
36421,клх Углич,59
36422,п. Осташков,32
36423,ст. Качканар,40
36424,д. Астрахань,47
36425,ст. Урай,48
36426,клх Яхрома,39
36427,г. Южноуральск,46
36428,п. Энгельс,34
36429,д. Белорецк,23
36430,с. Апрелевка,38
36431,д. Кетченеры,64
36432,с. Поронайск,41
36433,к. Юрьев-Польский,29
36434,д. Ижевск,22
36435,клх Темрюк,48
36436,д. Раменское,28
36437,д. Луга,60
36438,клх Киржач,33
36439,ст. Тобольск,49
36440,г. Валаам,39
36441,к. Байкальск,54
36442,д. Семлячики,24
36443,д. Любань,35
36444,с. Ухта,30
36445,к. Черкесск,28
36446,к. Анапа,60
36447,ст. Асино,28
36448,п. Данков,57
36449,к. Дзержинск,20
36450,с. Ивдель,19
36451,с. Эльтон,32
36452,г. Воткинск,27
36453,ст. Набережные Челны,41
36454,клх Таганрог,59
36455,клх Алдан,45
36456,клх Курумкан,24
36457,п. Меренга,61
36458,ст. Теберда,18
36459,к. Ивдель,60
36460,к. Калач,41
36461,ст. Карпинск,54
36462,ст. Балашиха,57
36463,клх Тихвин,62
36464,г. Уварово,61
36465,к. Ершов,34
36466,с. Минеральные Воды,19
36467,к. Бугуруслан,50
36468,к. Льгов,52
36469,д. Медногорск,54
36470,к. Назрань,24
36471,д. Партизанск,61
36472,п. Эльбрус,46
36473,к. Бийск,52
36474,д. Домбай,61
36475,с. Дмитров,57
36476,к. Бодайбо,31
36477,с. Рязань,28
36478,г. Курганинск,20
36479,к. Абакан,54
36480,клх Наро-Фоминск,53
36481,клх Избербаш,32
36482,п. Ейск,65
36483,клх Выборг,57
36484,г. Качканар,20
36485,к. Волгодонск,29
36486,ст. Уренгой,41
36487,ст. Бодайбо,51
36488,ст. Макаров,45
36489,клх Уварово,30
36490,г. Завьялиха,52
36491,к. Малгобек,34
36492,клх Данков,19
36493,п. Нальчик,39
36494,г. Елатьма,58
36495,п. Кырен,29
36496,д. Яхрома,29
36497,д. Углич,31
36498,д. Анадырь,46
36499,д. Нягань,59
36500,д. Светлогорск (Калин.),37
36501,ст. Калязин,33
36502,п. Онега,21
36503,с. Змеиногорск,38
36504,клх Чебаркуль,21
36505,п. Уренгой,36
36506,п. Бологое,59
36507,с. Каменск-Уральский,36
36508,п. Витим,46
36509,г. Минеральные Воды,28
36510,с. Ямбург,38
36511,с. Осташков,47
36512,п. Осташков,25
36513,д. Лесной (Сверд.),43
36514,с. Сладково,59
36515,п. Карпинск,21
36516,с. Дивногорск,64
36517,к. Соль-Илецк,56
36518,д. Троицк (Моск.),45
36519,с. Инта,33
36520,к. Юровск,59
36521,д. Диксон,25
36522,клх Ясный (Оренб.),22
36523,с. Торжок,39
36524,к. Урай,36
36525,с. Новый Оскол,56
36526,ст. Курчатов,40
36527,к. Славгород,42
36528,с. Волгоград,20
36529,к. Кондопога,63
36530,п. Раменское,59
36531,п. Вязьма,55
36532,ст. Архыз,50
36533,д. Воронеж,35
36534,п. Усолье Сибирское,61
36535,д. Стерлитамак,43
36536,г. Сковородино,34
36537,клх Завьялиха,64
36538,с. Нурлат,49
36539,ст. Апрелевка,21
36540,ст. Новороссийск,49
36541,г. Армавир,57
36542,клх Южно-Курильск,48
36543,с. Кострома,63
36544,к. Богучар,57
36545,ст. Ростов,26
36546,ст. Грозный,57
36547,клх Анива,35
36548,клх Кажим,24
36549,к. Котлас,39
36550,клх Биробиджан,55
36551,п. Новомичуринск,55
36552,д. Куртамыш,60
36553,к. Нижневартовск,61
36554,п. Усть-Кулом,49
36555,п. Мокшан,23
36556,ст. Йошкар-Ола,35
36557,д. Красноселькуп,25
36558,с. Фатеж,61
36559,п. Александров Гай,46
36560,д. Сорочинск,40
36561,с. Верхоянск,58
36562,с. Таштагол,54
36563,д. Билибино,39
36564,с. Слюдянка,31
36565,ст. Назрань,31
36566,клх Беслан,40
36567,к. Карачаевск,42
36568,п. Кежма,50
36569,д. Гремячинск (Бурят.),35
36570,п. Славгород,38
36571,ст. Соль-Илецк,22
36572,с. Тырныауз,35
36573,с. Глазов,61
36574,д. Вендинга,56
36575,клх Мичуринск,25
36576,д. Чебаркуль,37
36577,п. Лодейное Поле,31
36578,п. Галич,22
36579,клх Пышма,19
36580,с. Шатки,62
36581,г. Воронеж,27
36582,к. Обнинск,58
36583,с. Россошь,62
36584,к. Яхрома,61
36585,к. Кедровый,30
36586,с. Осташков,43
36587,"д. Москва, МГУ",54
36588,к. Нижний Тагил,48
36589,д. Нягань,21
36590,с. Самара,51
36591,г. Кедровый,31
36592,п. Асбест,58
36593,ст. Вуктыл,41
36594,клх Великий Устюг,27
36595,клх Кондопога,22
36596,п. Краснодар,18
36597,ст. Махачкала,36
36598,клх Курганинск,18
36599,клх Лянтор,31
36600,п. Анива,34
36601,к. Гагарин,47
36602,г. Грозный,28
36603,п. Верхотурье,57
36604,д. Агата,52
36605,клх Щельяюр,52
36606,д. Гремячинск (Бурят.),57
36607,д. Котельнич,27
36608,ст. Егорьевск,28
36609,к. Туапсе,65
36610,с. Семлячики,30
36611,клх Новомосковск,59
36612,с. Кропоткин (Краснод.),58
36613,г. Воскресенск,64
36614,п. Пышма,49
36615,п. Амурск,65
36616,г. Владикавказ,31
36617,с. Бугуруслан,52
36618,д. Новороссийка,19
36619,д. Новомосковск,18
36620,г. Кыштым,31
36621,клх Ангарск,22
36622,г. Якутск,63
36623,г. Луховицы,44
36624,д. Горячий Ключ,53
36625,к. Норильск,39
36626,с. Наро-Фоминск,26
36627,д. Малгобек,56
36628,ст. Щельяюр,21
36629,д. Усть-Джегута,28
36630,с. Нарым,59
36631,клх Энгельс,63
36632,д. Коломна,49
36633,п. Тулпан,52
36634,к. Канск,24
36635,к. Калач-на-Дону,27
36636,д. Медногорск,22
36637,п. Октябрьское (Челяб.),55
36638,г. Холмогоры,57
36639,с. Кырен,28
36640,с. Сосновый Бор,55
36641,д. Орел,26
36642,д. Крымск,32
36643,к. Калач-на-Дону,64
36644,с. Северо-Курильск,30
36645,п. Барнаул,48
36646,д. Моршанск,52
36647,ст. Листвянка (Иркут.),42
36648,с. Сибай,61
36649,ст. Петрозаводск,48
36650,г. Верхоянск,57
36651,к. Красноярск,56
36652,клх Лотошино,59
36653,г. Златоуст,20
36654,с. Ачхой Мартан,26
36655,д. Бреды,32
36656,ст. Когалым,49
36657,д. Мелеуз,54
36658,п. Холмогоры,38
36659,клх Южно-Сахалинск,37
36660,д. Андреаполь,43
36661,с. Саянск,55
36662,г. Бугульма,47
36663,клх Нарьян-Мар,26
36664,г. Арзамас,65
